Enseigne;Adresse;Nombre Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Coordonnees;Commune;Nom du d�partement;Nom de la r�gion;Commentaires;Nom de la borne
Révéo;Le Village 66730 SOURNIA;2;22.0;CHADEMO;payant;24/24 7/7 jours;42.726042,2.442659;Sournia;PYRENEES-ORIENTALES;OCCITANIE;;B9081
Révéo;Avenue Du Monastir 66300 TROUILLAS;2;22.0;CHADEMO;payant;24/24 7/7 jours;42.607483,2.811398;Trouillas;PYRENEES-ORIENTALES;OCCITANIE;;B9082
Révéo;Av De La Salanque 66410 VILLELONGUE DE LA SALANQUE;2;22.0;CHADEMO;payant;24/24 7/7 jours;42.728076,2.985779;Villelongue-de-la-Salanque;PYRENEES-ORIENTALES;OCCITANIE;;B9083
Révéo;Place De La Republique 66530 CLAIRA;2;22.0;CHADEMO;payant;24/24 7/7 jours;42.75975,2.956323;Claira;PYRENEES-ORIENTALES;OCCITANIE;;B9084
PLUS DE BORNES;Rue du Cabro d'or 83310 Grimaud;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.27443103,6.52295666;Grimaud;VAR;PROVENCE-ALPES-COTE D'AZUR;;B9085
PLUS DE BORNES;Boulevard de la liberation 83640 Saint-Zacharie;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.384124,5.706148;Saint-Zacharie;VAR;PROVENCE-ALPES-COTE D'AZUR;;B9086
MOBILOIRE;56 rue général giraud;2;22.0;CHADEMO;payant;24/24 7/7 jours;46.034127,4.053498;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B9087
MOBILOIRE;7 rue alsace lorraine;2;22.0;CHADEMO;payant;24/24 7/7 jours;46.03671,4.067181;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B9088
MOBILOIRE;7 rue alsace lorraine;2;22.0;CHADEMO;payant;24/24 7/7 jours;46.03671,4.067181;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B9089
MOBILOIRE;rue de la plage;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.448574,4.256937;Saint-Étienne;LOIRE;AUVERGNE-RHONE-ALPES;;B9090
MOBILOIRE;departementale 11;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.532358,4.37533;Saint-Héand;LOIRE;AUVERGNE-RHONE-ALPES;;B9091
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;CHADEMO;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;GUADELOUPE;GUADELOUPE;;B9092
borneplus;Parking General Cassagnou 68300 SAINT-LOUIS;2;22.0;CHADEMO;payant;24/24 7/7 jours;47.590898,7.561453;Saint-Louis;LA REUNION;LA REUNION;;B9093
borneplus;17 Rue Th?o Bachmann 68300 SAINT-LOUIS;2;22.0;CHADEMO;payant;24/24 7/7 jours;47.586884,7.56071;Saint-Louis;HAUT-RHIN;GRAND EST;;B9094
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;CHADEMO;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;GUADELOUPE;GUADELOUPE;;B9095
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;CHADEMO;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B9096
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;CHADEMO;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B9097
Ecar18;La Borne - 18250 HENRICHEMONT;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.2856341,2.5793588;Henrichemont;CHER;CENTRE-VAL DE LOIRE;;B9098
Ecar18;Parc d activites COMITEC - 18000 BOURGES;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.0966819,2.3928684;Bourges;CHER;CENTRE-VAL DE LOIRE;;B9099
Ecar18;Place de la Mairie - 18410 BLANCAFORT;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.5322031,2.5285667;Blancafort;CHER;CENTRE-VAL DE LOIRE;;B9100
Ecar18;Rue de la Halle - 18800 BAUGY;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.0822449,2.7294331;Baugy;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;;B9101
Morbihan énergies;Rue Daniel Gilard 56000 Vannes;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.63785,-2.76399;Vannes;MORBIHAN;BRETAGNE;;B9102
VIRTA;Gare - Boulevard National - 37110 CHATEAU RENAULT;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.587438,0.902142;Château-Renault;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9103
VIRTA;Rue Edouard BRANLY - 37230 FONDETTES;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.409687,0.624593;Fondettes;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9104
VIRTA;Place de la Liberté - 37260 ARTANNES SUR INDRE;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.273001,0.598126;Artannes-sur-Indre;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9105
VIRTA;Parking du rond point - 37190 RIVARENNES;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.267778,0.352268;Rivarennes;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9106
VIRTA;Rue du 19 mars 1962 - 37290 CHARNIZAY;1;18.0;CHADEMO;payant;24/24 7/7 jours;46.913225,0.985279;Charnizay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9107
VIRTA;Rue de la mairie - 37230 PERNAY;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.444663,0.49908;Pernay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9108
VIRTA;Parking de la Salle des Fêtes - 37240 LA CHAPELLE BLANCHE ST MARTIN;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.086218,0.792241;La Chapelle-Blanche-Saint-Martin;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9109
VIRTA;Place du mail - 37370 NEUVY LE ROI;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.602677,0.593831;Neuvy-le-Roi;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9110
VIRTA;Place de l'église - 37210 PARCAY MESLAY;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.441886,0.745838;Parçay-Meslay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9111
VIRTA;Rue Principale - 37120 BRASLOU;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.000005,0.393657;Braslou;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B9112
SIEML;Bd Dumesnil 49000 ANGERS;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.473302,-0.566538;Angers;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9113
SIEML;Parking Jean Baptiste 49460 MONTREUIL JUIGNE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.541477,-0.615875;Montreuil-Juigné;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9114
SIEML;Rue De La Croix Verte 49640 MORANNES;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.745053,-0.417993;Morannes sur Sarthe-Daumeray;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9115
SIEML;Rue Haut Fief 49530 LIRE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.341154,-1.167665;Orée d'Anjou;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9116
SIEML;Place Flandres - Dunkerque 49370 VILLEMOISAN;2;22.0;CHADEMO;payant;24/24 7/7 jours;47.462874,-0.891717;Val d'Erdre-Auxence;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9117
SIEML;Place Jean Moulin 49000 ANGERS;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.491494,-0.552912;Angers;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9118
SIEML;rue du Mail 49350 LES ROSIERS SUR LOIRE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.350746,-0.224408;Gennes-Val-de-Loire;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9119
SIEML;Rue Auguste Vincent 49450 SAINT ANDRE DE LA MARCHE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.101603,-0.994333;Sèvremoine;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9120
SIEML;Place De La Republique 49250 BEAUFORT EN VALLEE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.438176,-0.214121;Beaufort-en-Anjou;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9121
SIEML;Rue Eugene Bonnet 49710 LE LONGERON / SEVREMOINE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.017144,-1.061148;Sèvremoine;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9122
SIEML;Rue Touraine 49125 TIERCE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.615758,-0.468069;Tiercé;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9123
SIEML;Place Champ de Foire 49220 LE LION D'ANGERS;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.626205,-0.711688;Le Lion-d'Angers;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9124
SIEML;Village Sainte Parking Perreyeux 49800 TRELAZE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.456582,-0.509598;Trélazé;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9125
SIEML;Place Colonel Leon Faye 49250 LA MENITRE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.401709,-0.270014;La Ménitré;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9126
SIEML;Village Sainte Parking Perreyeux 49800 TRELAZE;2;18.0;CHADEMO;payant;24/24 7/7 jours;47.456582,-0.509598;Trélazé;MAINE-ET-LOIRE;PAYS DE LA LOIRE;;B9127
Révéo;Parking Des Arènes 30920 CODOGNAN;2;18.0;CHADEMO;payant;24/24 7/7 jours;43.732257,4.218446;Codognan;GARD;OCCITANIE;;B9128
Révéo;Avenue Jean Tassy 30430 BARJAC;2;18.0;CHADEMO;payant;24/24 7/7 jours;44.306927,4.347918;Barjac;ARIEGE;OCCITANIE;;B9129
Révéo;Parking Avenue Du Vieux Pont 30300 FOURQUES;2;18.0;CHADEMO;payant;24/24 7/7 jours;43.690617,4.611918;Fourques;PYRENEES-ORIENTALES;OCCITANIE;;B9130
Révéo;Parking Station Service 30580 LUSSAN;4;4.0;CHADEMO;payant;24/24 7/7 jours;44.150222,4.362533;Lussan;GARD;OCCITANIE;;B9131
Révéo;Parking Covoiturage D619 34570 MONTARNAUD;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.62854277,3.692264557;Montarnaud;HERAULT;OCCITANIE;;B9132
Révéo;Route De Cayenne 34200 SETE;8;50.0;CHADEMO;payant;24/24 7/7 jours;43.412878,3.698619;Sète;HERAULT;OCCITANIE;;B9133
Révéo;Place De La Golette 34140 BOUZIGUES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.446825,3.6585277;Bouzigues;HERAULT;OCCITANIE;;B9134
Révéo;Boulevard Charles De Gaulle 34520 SAUVIAN;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.29165,3.256308333;Sauvian;HERAULT;OCCITANIE;;B9135
Révéo;Parking Covoiturage D619 34570 MONTARNAUD;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.62865537,3.692194819;Montarnaud;HERAULT;OCCITANIE;;B9136
Révéo;Parking Cesml 34980 SAINT GELY DU FESC;4;43.0;CHADEMO;payant;24/24 7/7 jours;43.6794444,3.814694444;Saint-Gély-du-Fesc;HERAULT;OCCITANIE;;B9137
Révéo;Avenue De Béziers (Parking Office Du Tourisme) 34440 COLOMBIERS;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.3137972,3.141333333;Colombiers;ORNE;NORMANDIE;;B9138
Révéo;Rue Du Parc (Parking De La Poste) 34440 NISSAN LES ENSERUNE;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.2890833,3.126611111;Nissan-lez-Enserune;HERAULT;OCCITANIE;;B9139
Révéo;Parking Du Stade 34270 CLARET;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.8604222,3.904602778;Claret;HERAULT;OCCITANIE;;B9140
Révéo;Avenue Des Isles D'Amérique 34300 AGDE GOLF;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.2812278,3.494738889;Agde;HERAULT;OCCITANIE;;B9141
IRVE ISTRES;Forum de Carmes 13118 ISTRES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.512555,4.986468;Istres;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B9142
IRVE ISTRES;Place Champollion 13118 ISTRES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.504653,4.987279;Istres;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B9143
IRVE ISTRES;Parvis Hotel de Ville 13118 ISTRES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.516359,4.989679;Istres;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B9144
MOBILOIRE;rue de verdun;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.485943,4.373934;L'Étrat;LOIRE;AUVERGNE-RHONE-ALPES;;B9145
MOBILOIRE;16 route départementale 88;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.505225,4.569927;La Grand-Croix;LOIRE;AUVERGNE-RHONE-ALPES;;B9146
MOBILOIRE;départementale 88;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.502987,4.568334;La Grand-Croix;LOIRE;AUVERGNE-RHONE-ALPES;;B9147
MOBILOIRE;18 boulevard victor hugo;2;22.0;CHADEMO;payant;24/24 7/7 jours;45.40209,4.367518;La Ricamarie;LOIRE;AUVERGNE-RHONE-ALPES;;B9148
borneplus;7 Avenue de Fontaine Marcellin 83136 NEOULES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.311571,6.012054;Néoules;VAR;PROVENCE-ALPES-COTE D'AZUR;;B9149
borneplus;Rue De La Republique 83170 LA CELLE;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.39442,6.039215;La Celle;CHER;CENTRE-VAL DE LOIRE;;B9150
borneplus;3 Alle Alfred Vivien 83150 BANDOL;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.134693,5.753034;Bandol;VAR;PROVENCE-ALPES-COTE D'AZUR;;B9151
borneplus;La Falquette 83270 ST CYR SUR MER;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.181444,5.708931;Saint-Cyr-sur-Mer;VAR;PROVENCE-ALPES-COTE D'AZUR;;B9152
Alizé Liberté;Place des Canadiens 76770 LE HOULME;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.506936,1.039363;Le Houlme;SEINE-MARITIME;NORMANDIE;;B9153
Alizé Liberté;Rue de la Haie 76230 BOIS GUILLAUME;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.469128,1.117192;Bois-Guillaume;SEINE-MARITIME;NORMANDIE;;B9154
Alizé Liberté;Place de l'école 76480 LE MESNIL SOUS JUMIEGE;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.41191,0.859653;Le Mesnil-sous-Jumièges;SEINE-MARITIME;NORMANDIE;;B9155
Révéo;Av. Du Marechal De Lattre De Tassigny 34170 CASTELNAU LE LEZ;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.64984,3.920803333;Castelnau-le-Lez;HERAULT;OCCITANIE;;B9156
Révéo;Route De Gange 34090 MONTPELLIER;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.63484,3.848685;Montpellier;HERAULT;OCCITANIE;;B9157
Révéo;Rue  Alberto Santos Dumont 34430 SAINT JEAN DE VEDAS;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.559646,3.844691;Saint-Jean-de-Védas;HERAULT;OCCITANIE;;B9158
Révéo;Rue Alfred Sauvy 34670 BAILLARGUES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.653435,4.000123;Baillargues;HERAULT;OCCITANIE;;B9159
Révéo;Avenue Jaques Cartier 34000 Montpellier;4;50.0;CHADEMO;payant;24/24 7/7 jours;43.60717,3.891193;Montpellier;HERAULT;OCCITANIE;;B9160
Pass pass electrique;Parking de la Mairie, Radinghem en Weppes;2;18.0;CHADEMO;payant;24/24 7/7 jours;50.621906,2.905382;Radinghem-en-Weppes;NORD;HAUTS-DE-FRANCE;;B9161
Pass pass electrique;Rue du Bourg, Herlies;2;18.0;CHADEMO;payant;24/24 7/7 jours;50.576707,2.853821;Herlies;NORD;HAUTS-DE-FRANCE;;B9162
Pass pass electrique;Hammeau des Églantiers, Forest sur Marque;2;18.0;CHADEMO;payant;24/24 7/7 jours;50.636709,3.189922;Forest-sur-Marque;NORD;HAUTS-DE-FRANCE;;B9163
Pass pass electrique;Place des Combatants, Frelinghien;2;18.0;CHADEMO;payant;24/24 7/7 jours;50.711773,2.93225;Frelinghien;NORD;HAUTS-DE-FRANCE;;B9164
AlterBase;Place Saint Jacques - 79300 BRESSUIRE;2;3.18;CHADEMO;payant;24/24 7/7 jours;46.837561,-0.494283;Bressuire;DEUX-SEVRES;NOUVELLE-AQUITAINE;;B9165
AlterBase;27 route de Saintes - 79500 MELLE;2;3.18;CHADEMO;gratuit;24/24 7/7 jours;46.21338,-0.144056;Melle;DEUX-SEVRES;NOUVELLE-AQUITAINE;;B9166
AlterBase;route de Lezay - 79190 CLUSSAIS LA POMMERAIE;2;3.18;CHADEMO;payant;24/24 7/7 jours;46.18141519,0.029774;Clussais-la-Pommeraie;DEUX-SEVRES;NOUVELLE-AQUITAINE;;B9167
TEM53;Rue De Terre Rouge 53200 AZE;4;50.0;CHADEMO;payant;24/24 7/7 jours;47.829669,-0.684591;Château-Gontier-sur-Mayenne;MAYENNE;PAYS DE LA LOIRE;;B9168
TEM53;Rue Louis De Broglie - Parking TE53 53810 CHANGE;4;50.0;CHADEMO;payant;24/24 7/7 jours;48.090244,-0.755338;Changé;MAYENNE;PAYS DE LA LOIRE;;B9169
TEM53;Rue Louis De Broglie - Parking TE53 53810 CHANGE;4;50.0;CHADEMO;payant;24/24 7/7 jours;48.090244,-0.755338;Changé;SARTHE;PAYS DE LA LOIRE;;B9170
TEM53;Place Du Mûrier 53400 CRAON;4;50.0;CHADEMO;payant;24/24 7/7 jours;47.848493,-0.947992;Craon;VIENNE;NOUVELLE-AQUITAINE;;B9171
TE90;24 Avenue du Maréchal Juin;4;22.0;CHADEMO;payant;24/24 7/7 jours;47.64491,6.84058;Belfort;TERRITOIRE DE BELFORT;BOURGOGNE-FRANCHE-COMTE;;B9172
TE90;Gare SNCF;4;22.0;CHADEMO;payant;24/24 7/7 jours;47.549348,6.935754;Morvillars;TERRITOIRE DE BELFORT;BOURGOGNE-FRANCHE-COMTE;;B9173
Révéo;Place De La République 31790 ST JORY;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.742648,1.370328;Saint-Jory;HAUTE-GARONNE;OCCITANIE;;B9174
Révéo;Place Du Vidalet 31490 BRAX;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.616334,1.242748;Brax;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;;B9175
Révéo;Rene Cassin 31270 VILLENEUVE TOLOSANE;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.52508,1.342961;Villeneuve-Tolosane;HAUTE-GARONNE;OCCITANIE;;B9176
Révéo;Jean Jaures, Place De La Mairie 31150 FENOUILLET;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.678783,1.392096;Fenouillet;HAUTE-GARONNE;OCCITANIE;;B9177
Révéo;Route De Castres 31130 QUINT-FONSEGRIVES;2;22.0;CHADEMO;payant;24/24 7/7 jours;43.585105,1.530801;Quint-Fonsegrives;HAUTE-GARONNE;OCCITANIE;;B9178
DIRVE 02;Route de Besny, parking MDPH 02000 LAON;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.576465,3.594501;Laon;AISNE;HAUTS-DE-FRANCE;;B9179
DIRVE 02;Caverne du Dragon. chemin des dames RD18CD 02160 OULCHES LA VALLEE FOULON;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.263006,3.436012;Launoy;AISNE;HAUTS-DE-FRANCE;;B9180
DIRVE 02;Rue du Beffroi 02200 SOISSONS;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.38168357,3.326288724;Soissons;AISNE;HAUTS-DE-FRANCE;;B9181
DIRVE 02;Grande rue. parking mairie 02210 HARTENNES ET TAUX;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.269884,3.353581;Hartennes-et-Taux;AISNE;HAUTS-DE-FRANCE;;B9182
DIRVE 02;Rue neuve 02240 ITANCOURT;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.808692,3.343747;Itancourt;AISNE;HAUTS-DE-FRANCE;;B9183
DIRVE 02;Grande rue, parking mairie 02210 HARTENNES ET TAUX;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.26988421,3.353581148;Hartennes-et-Taux;AISNE;HAUTS-DE-FRANCE;;B9184
DIRVE 02;centre m�dical avenue de Gaulle 02200 SOISSONS;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.37055,3.336273;Soissons;AISNE;HAUTS-DE-FRANCE;;B9185
DIRVE 02;Place du Ch�teau 02240 RIBEMONT;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.796415,3.458556;Ribemont;AISNE;HAUTS-DE-FRANCE;;B9186
DIRVE 02;avenue de Paris (� proximit� de la m�decine du travail) 02200 SOISSONS;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.376078,3.315769;Soissons;AISNE;HAUTS-DE-FRANCE;;B9187
DIRVE 02;Espace cr�atis avenue Archim�de 02100 SAINT QUENTIN;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.856131,3.263716;Saint-Quentin;AISNE;HAUTS-DE-FRANCE;;B9188
DIRVE 02;Espace gouraud. all�e Olivier Messiaen. parking A�rien 02200 SOISSONS;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.376731,3.317267;Soissons;AISNE;HAUTS-DE-FRANCE;;B9189
DIRVE 02;Rue neuve 02340 MONTCORNET;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.696441,4.015469;Montcornet;AISNE;HAUTS-DE-FRANCE;;B9190
DIRVE 02;Impasse de Corbusier 02200 SOISSONS;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.365518,3.31535;Soissons;AISNE;HAUTS-DE-FRANCE;;B9191
DIRVE 02;Avenue Léo Lagrange 02100 SAINT QUENTIN;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.50336048,3.180136748;Saint-Aubin;JURA;BOURGOGNE-FRANCHE-COMTE;;B9192
DIRVE 02;Avenue Léo Lagrange 02100 SAINT QUENTIN;2;22.0;CHADEMO;payant;24/24 7/7 jours;49.50336048,3.180136748;Saint-Aubin;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;;B9193
Alizé Liberté;Rue Roger Salengro 92120 MONTROUGE;8;22.0;CHADEMO;payant;24/24 7/7 jours;48.812477,2.307365;Montrouge;HAUTS-DE-SEINE;ILE-DE-FRANCE;;B9194
Alizé Liberté;Place D'Empeyssine 15700 PLEAUX;4;50.0;CHADEMO;payant;24/24 7/7 jours;45.13556,2.22844;Pleaux;CANTAL;AUVERGNE-RHONE-ALPES;;B9195
SYDEV;Olonnespace - Allée des Cèdres 85340 OLONNE SUR MER;2;18.0;CHADEMO;payant;24/24 7/7 jours;46.506409,-1.77019;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;;B9196
SYDEV;Allée Verte - Rue Louis Pasteur 85430 AUBIGNY LES CLOUZEAUX;2;18.0;CHADEMO;payant;24/24 7/7 jours;46.596981,-1.4523;Aubigny-Les Clouzeaux;VENDEE;PAYS DE LA LOIRE;;B9197
SYDEV;Quai Des Boucaniers - Place Maraud 85100 LES SABLES D'OLONNE;2;18.0;CHADEMO;payant;24/24 7/7 jours;46.494049,-1.79573;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;;B9198
SYDEV;Rue Charles Gallet 85230 BEAUVOIR SUR MER;2;22.0;CHADEMO;payant;24/24 7/7 jours;46.914974,-2.040817;Beauvoir-sur-Mer;VENDEE;PAYS DE LA LOIRE;;B9199
SYDEV;Rue Nicot 85100 LES SABLES D'OLONNE;2;18.0;CHADEMO;payant;24/24 7/7 jours;46.49939,-1.78418;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;;B9200
SYDEV;Rue De St Jean De Monts 85550 LA BARRE DE MONTS;3;43.0;CHADEMO;payant;24/24 7/7 jours;46.88022,-2.119488;La Barre-de-Monts;VENDEE;PAYS DE LA LOIRE;;B9201
SYDEV;Parking De Tanchet 85180 CHATEAU D'OLONNE;2;18.0;CHADEMO;payant;24/24 7/7 jours;46.481231,-1.7591;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;;B9202
E Born;ZA sous la Roche 05800 ST FIRMIN;2;50.0;CHADEMO;payant;24/24 7/7 jours;44.774871,6.019441;Saint-Firmin;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;;B9203
E Born;Parking UCPA 05700 ORPIERRE;2;22.0;CHADEMO;payant;24/24 7/7 jours;44.312791,5.694359;Orpierre;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;;B9204
E Born;Place du 19 Mars 1962 05700 L EPINE;2;22.0;CHADEMO;payant;24/24 7/7 jours;44.415394,5.613159;L'Épine;MARNE;GRAND EST;;B9205
E Born;ZA sous la Roche 05800 ST FIRMIN;2;50.0;CHADEMO;payant;24/24 7/7 jours;44.774871,6.019441;Saint-Firmin;MEURTHE-ET-MOSELLE;GRAND EST;;B9206
E Born;Gendarmerie 05500 ST BONNET EN CHAMPSAUR;2;22.0;CHADEMO;payant;24/24 7/7 jours;44.683441,6.075528;Saint-Bonnet-en-Champsaur;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;;B9207
E Born;Place du Grand Logis 05230 CHORGES;2;22.0;CHADEMO;payant;24/24 7/7 jours;44.547316,6.277534;Chorges;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;;B9208
Te61;Rue Guillaume le Conquérant, Athis-de-l'Orne 61430;2;18.0;CHADEMO;Gratuit;24/24 7/7 jours;48.80917,-0.500202;Athis-Val de Rouvre;ORNE;NORMANDIE;;B9209
Te61;Rue de la Juiverie, La Perrière 61360;2;18.0;CHADEMO;Gratuit;24/24 7/7 jours;48.391057,0.445687;Belforêt-en-Perche;ORNE;NORMANDIE;;B9210
Te61;Avenue de Tahiti, Gacé 61230;2;18.0;CHADEMO;Gratuit;24/24 7/7 jours;48.794695,0.2983;Gacé;ORNE;NORMANDIE;;B9211
Te61;Place du Marché, Le Sap 61470;2;18.0;CHADEMO;Gratuit;24/24 7/7 jours;48.893973,0.33845;Sap-en-Auge;ORNE;NORMANDIE;;B9212
VIRTA;Place du Président Wilson - 41110 Saint-Aignan-sur-Cher;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.2688889,1.3730555;Saint-Aignan;TARN-ET-GARONNE;OCCITANIE;;B9213
VIRTA;Allée de La Gravouille - 41130 Selles-sur-Cher;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.27362948,1.55739105;Selles-sur-Cher;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B9214
VIRTA;Rue du 11 Novembre 1918 - 41300 Salbris;1;18.0;CHADEMO;payant;24/24 7/7 jours;47.42555,2.05053;Salbris;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B9215
